date,rank,keyword,count
2026-08-02,1,기침 가슴통증,2
2026-08-02,2,우울증과불면증,2
2026-08-02,3,당뇨 식단,2
2026-08-02,4,공황장애,2
2026-08-02,5,공황장애치료,2
2026-08-02,6,전립선암,2
2026-08-02,7,면역력 영양제,2
2026-08-02,8,갱년기 영양제,2
2026-08-02,9,유산균,2
2026-08-02,10,유산균추천,2
2026-08-02,11,감기 빨리 낫는법,1
2026-08-02,12,감기 영화,1
2026-08-02,13,감기 병원,1
2026-08-02,14,감기에 좋은 음식,1
2026-08-02,15,감기,1
2026-08-02,16,목감기,1
2026-08-02,17,여름감기,1
2026-08-02,18,감기 유행,1
2026-08-02,19,열감기,1
2026-08-02,20,감기 증상,1
