date,rank,keyword,count
2026-06-01,1,기침 가슴통증,2
2026-06-01,2,우울증과불면증,2
2026-06-01,3,당뇨 식단,2
2026-06-01,4,공황장애,2
2026-06-01,5,전립선암,2
2026-06-01,6,면역력 영양제,2
2026-06-01,7,유산균,2
2026-06-01,8,유산균추천,2
2026-06-01,9,임신중절수술,2
2026-06-01,10,감기 빨리 낫는법,1
2026-06-01,11,감기 병원,1
2026-06-01,12,감기,1
2026-06-01,13,감기에 좋은 음식,1
2026-06-01,14,감기 영화,1
2026-06-01,15,감기 유행,1
2026-06-01,16,감기 증상,1
2026-06-01,17,목감기,1
2026-06-01,18,추감기,1
2026-06-01,19,감기 수액,1
2026-06-01,20,두통 원인,1
