date,rank,keyword,count
2026-06-11,1,기침 가슴통증,2
2026-06-11,2,우울증과불면증,2
2026-06-11,3,당뇨 식단,2
2026-06-11,4,공황장애,2
2026-06-11,5,공황장애치료,2
2026-06-11,6,전립선암 증상,2
2026-06-11,7,전립선암,2
2026-06-11,8,면역력 영양제,2
2026-06-11,9,유산균,2
2026-06-11,10,유산균추천,2
2026-06-11,11,임신중절수술,2
2026-06-11,12,ADHD약물부작용,2
2026-06-11,13,사후피임약 처방,2
2026-06-11,14,감기 빨리 낫는법,1
2026-06-11,15,감기 병원,1
2026-06-11,16,감기,1
2026-06-11,17,감기에 좋은 음식,1
2026-06-11,18,감기 영화,1
2026-06-11,19,감기 유행,1
2026-06-11,20,감기 증상,1
