date,rank,keyword,count
2026-05-17,1,기침 가슴통증,2
2026-05-17,2,우울증과불면증,2
2026-05-17,3,공황장애,2
2026-05-17,4,전립선암,2
2026-05-17,5,면역력 영양제,2
2026-05-17,6,유산균,2
2026-05-17,7,유산균추천,2
2026-05-17,8,임신중절수술,2
2026-05-17,9,감기 빨리 낫는법,1
2026-05-17,10,감기 병원,1
2026-05-17,11,감기에 좋은 음식,1
2026-05-17,12,감기,1
2026-05-17,13,감기 증상,1
2026-05-17,14,감기 수액,1
2026-05-17,15,감기 유행,1
2026-05-17,16,감기약,1
2026-05-17,17,목감기,1
2026-05-17,18,감기 영화,1
2026-05-17,19,두통 원인,1
2026-05-17,20,두통 없애는법,1
