date,rank,keyword,count
2026-08-29,1,기침 가슴통증,2
2026-08-29,2,우울증과불면증,2
2026-08-29,3,공황장애,2
2026-08-29,4,공황장애치료,2
2026-08-29,5,전립선암,2
2026-08-29,6,면역력 영양제,2
2026-08-29,7,수면제 처방,2
2026-08-29,8,유산균,2
2026-08-29,9,유산균추천,2
2026-08-29,10,감기 빨리 낫는법,1
2026-08-29,11,감기 병원,1
2026-08-29,12,감기에 좋은 음식,1
2026-08-29,13,감기 영화,1
2026-08-29,14,여름감기,1
2026-08-29,15,감기,1
2026-08-29,16,목감기,1
2026-08-29,17,감기약,1
2026-08-29,18,추감기,1
2026-08-29,19,코감기약,1
2026-08-29,20,두통 원인,1
