date,rank,keyword,count
2026-04-10,1,기침 가슴통증,2
2026-04-10,2,우울증과불면증,2
2026-04-10,3,당뇨 식단,2
2026-04-10,4,공황장애,2
2026-04-10,5,공황장애치료,2
2026-04-10,6,전립선암,2
2026-04-10,7,면역력 영양제,2
2026-04-10,8,유산균,2
2026-04-10,9,유산균추천,2
2026-04-10,10,사후피임약 처방,2
2026-04-10,11,감기 빨리 낫는법,1
2026-04-10,12,감기 병원,1
2026-04-10,13,감기에 좋은 음식,1
2026-04-10,14,감기,1
2026-04-10,15,감기 증상,1
2026-04-10,16,감기 수액,1
2026-04-10,17,감기약,1
2026-04-10,18,감기약 운전,1
2026-04-10,19,목감기,1
2026-04-10,20,감기 내과,1
