date,rank,keyword,count
2026-09-12,1,기침 가슴통증,2
2026-09-12,2,우울증과불면증,2
2026-09-12,3,대장암 4기,2
2026-09-12,4,공황장애,2
2026-09-12,5,전립선암,2
2026-09-12,6,면역력 영양제,2
2026-09-12,7,유산균,2
2026-09-12,8,유산균추천,2
2026-09-12,9,감기 빨리 낫는법,1
2026-09-12,10,감기 병원,1
2026-09-12,11,감기에 좋은 음식,1
2026-09-12,12,감기,1
2026-09-12,13,감기 영화,1
2026-09-12,14,목감기,1
2026-09-12,15,여름감기,1
2026-09-12,16,감기약,1
2026-09-12,17,감기 유행,1
2026-09-12,18,열감기,1
2026-09-12,19,두통 원인,1
2026-09-12,20,두통 없애는법,1
