date,rank,keyword,count
2026-04-13,1,기침 가슴통증,2
2026-04-13,2,우울증과불면증,2
2026-04-13,3,당뇨 식단,2
2026-04-13,4,공황장애,2
2026-04-13,5,공황장애치료,2
2026-04-13,6,전립선암,2
2026-04-13,7,면역력 영양제,2
2026-04-13,8,유산균,2
2026-04-13,9,유산균추천,2
2026-04-13,10,감기 빨리 낫는법,1
2026-04-13,11,감기 병원,1
2026-04-13,12,감기에 좋은 음식,1
2026-04-13,13,감기,1
2026-04-13,14,감기 증상,1
2026-04-13,15,감기 수액,1
2026-04-13,16,감기약,1
2026-04-13,17,목감기,1
2026-04-13,18,감기 내과,1
2026-04-13,19,추감기,1
2026-04-13,20,두통 원인,1
