date,rank,keyword,count
2026-05-18,1,기침 가슴통증,2
2026-05-18,2,우울증과불면증,2
2026-05-18,3,항생제 설사,2
2026-05-18,4,당뇨 식단,2
2026-05-18,5,공황장애,2
2026-05-18,6,전립선암 증상,2
2026-05-18,7,전립선암,2
2026-05-18,8,면역력 영양제,2
2026-05-18,9,수면제 처방,2
2026-05-18,10,유산균,2
2026-05-18,11,유산균추천,2
2026-05-18,12,임신중절수술,2
2026-05-18,13,사후피임약 처방,2
2026-05-18,14,감기 빨리 낫는법,1
2026-05-18,15,감기 병원,1
2026-05-18,16,감기에 좋은 음식,1
2026-05-18,17,감기,1
2026-05-18,18,감기 증상,1
2026-05-18,19,감기 수액,1
2026-05-18,20,감기 유행,1
