date,rank,keyword,count
2026-09-17,1,기침 가슴통증,2
2026-09-17,2,우울증과불면증,2
2026-09-17,3,공황장애,2
2026-09-17,4,공황장애치료,2
2026-09-17,5,전립선암 증상,2
2026-09-17,6,전립선암,2
2026-09-17,7,갱년기 영양제,2
2026-09-17,8,면역력 영양제,2
2026-09-17,9,유산균,2
2026-09-17,10,유산균추천,2
2026-09-17,11,감기 빨리 낫는법,1
2026-09-17,12,감기 병원,1
2026-09-17,13,감기에 좋은 음식,1
2026-09-17,14,감기,1
2026-09-17,15,감기 영화,1
2026-09-17,16,목감기,1
2026-09-17,17,감기약,1
2026-09-17,18,감기 유행,1
2026-09-17,19,여름감기,1
2026-09-17,20,감기 내과,1
