date,rank,keyword,count
2026-04-03,1,기침 가슴통증,2
2026-04-03,2,우울증과불면증,2
2026-04-03,3,항생제 설사,2
2026-04-03,4,당뇨 식단,2
2026-04-03,5,공황장애,2
2026-04-03,6,공황장애치료,2
2026-04-03,7,전립선암 증상,2
2026-04-03,8,전립선암,2
2026-04-03,9,면역력 영양제,2
2026-04-03,10,유산균,2
2026-04-03,11,유산균추천,2
2026-04-03,12,감기 빨리 낫는법,1
2026-04-03,13,감기 병원,1
2026-04-03,14,감기에 좋은 음식,1
2026-04-03,15,감기,1
2026-04-03,16,감기 증상,1
2026-04-03,17,감기 수액,1
2026-04-03,18,감기약,1
2026-04-03,19,감기약 운전,1
2026-04-03,20,목감기,1
