date,rank,keyword,count
2026-09-21,1,기침 가슴통증,2
2026-09-21,2,우울증과불면증,2
2026-09-21,3,당뇨 식단,2
2026-09-21,4,공황장애,2
2026-09-21,5,전립선암 증상,2
2026-09-21,6,전립선암,2
2026-09-21,7,면역력 영양제,2
2026-09-21,8,저탄고지 식단,2
2026-09-21,9,유산균,2
2026-09-21,10,유산균추천,2
2026-09-21,11,자궁근종수술,2
2026-09-21,12,감기 빨리 낫는법,1
2026-09-21,13,감기 병원,1
2026-09-21,14,감기에 좋은 음식,1
2026-09-21,15,감기,1
2026-09-21,16,목감기,1
2026-09-21,17,감기 유행,1
2026-09-21,18,감기 영화,1
2026-09-21,19,감기약,1
2026-09-21,20,감기 증상,1
