date,rank,keyword,count
2026-06-19,1,기침 가슴통증,2
2026-06-19,2,우울증과불면증,2
2026-06-19,3,당뇨 식단,2
2026-06-19,4,공황장애,2
2026-06-19,5,전립선암,2
2026-06-19,6,면역력 영양제,2
2026-06-19,7,저탄고지 식단,2
2026-06-19,8,유산균,2
2026-06-19,9,유산균추천,2
2026-06-19,10,자궁근종수술,2
2026-06-19,11,감기 빨리 낫는법,1
2026-06-19,12,감기 병원,1
2026-06-19,13,감기,1
2026-06-19,14,감기에 좋은 음식,1
2026-06-19,15,감기 영화,1
2026-06-19,16,감기 유행,1
2026-06-19,17,목감기,1
2026-06-19,18,감기 증상,1
2026-06-19,19,추감기,1
2026-06-19,20,열감기,1
