date,rank,keyword,count
2026-07-24,1,기침 가슴통증,2
2026-07-24,2,우울증과불면증,2
2026-07-24,3,공황장애,2
2026-07-24,4,전립선암 증상,2
2026-07-24,5,전립선암,2
2026-07-24,6,면역력 영양제,2
2026-07-24,7,유산균,2
2026-07-24,8,유산균추천,2
2026-07-24,9,감기 빨리 낫는법,1
2026-07-24,10,감기 병원,1
2026-07-24,11,감기 영화,1
2026-07-24,12,감기에 좋은 음식,1
2026-07-24,13,감기,1
2026-07-24,14,목감기,1
2026-07-24,15,감기 유행,1
2026-07-24,16,감기 증상,1
2026-07-24,17,열감기,1
2026-07-24,18,감기약,1
2026-07-24,19,두통 원인,1
2026-07-24,20,두통 없애는법,1
