date,rank,keyword,count
2026-09-18,1,기침 가슴통증,2
2026-09-18,2,우울증과불면증,2
2026-09-18,3,당뇨 식단,2
2026-09-18,4,대장암 4기,2
2026-09-18,5,공황장애,2
2026-09-18,6,전립선암 증상,2
2026-09-18,7,전립선암,2
2026-09-18,8,면역력 영양제,2
2026-09-18,9,유산균,2
2026-09-18,10,유산균추천,2
2026-09-18,11,감기 빨리 낫는법,1
2026-09-18,12,감기 병원,1
2026-09-18,13,감기에 좋은 음식,1
2026-09-18,14,감기,1
2026-09-18,15,감기 유행,1
2026-09-18,16,감기 영화,1
2026-09-18,17,목감기,1
2026-09-18,18,감기약,1
2026-09-18,19,감기 내과,1
2026-09-18,20,여름감기,1
