date,rank,keyword,count
2026-08-19,1,우울증과불면증,2
2026-08-19,2,공황장애,2
2026-08-19,3,공황장애치료,2
2026-08-19,4,전립선암,2
2026-08-19,5,면역력 영양제,2
2026-08-19,6,유산균,2
2026-08-19,7,유산균추천,2
2026-08-19,8,임신중독증,2
2026-08-19,9,감기 빨리 낫는법,1
2026-08-19,10,감기 병원,1
2026-08-19,11,감기에 좋은 음식,1
2026-08-19,12,감기 영화,1
2026-08-19,13,여름감기,1
2026-08-19,14,감기,1
2026-08-19,15,목감기,1
2026-08-19,16,감기약,1
2026-08-19,17,열감기,1
2026-08-19,18,추감기,1
2026-08-19,19,두통 원인,1
2026-08-19,20,두통 없애는법,1
