date,rank,keyword,count
2026-08-18,1,우울증과불면증,2
2026-08-18,2,공황장애,2
2026-08-18,3,공황장애치료,2
2026-08-18,4,전립선암,2
2026-08-18,5,면역력 영양제,2
2026-08-18,6,갱년기 영양제,2
2026-08-18,7,유산균,2
2026-08-18,8,유산균추천,2
2026-08-18,9,임신중독증,2
2026-08-18,10,감기 빨리 낫는법,1
2026-08-18,11,감기 영화,1
2026-08-18,12,감기 병원,1
2026-08-18,13,감기에 좋은 음식,1
2026-08-18,14,여름감기,1
2026-08-18,15,감기,1
2026-08-18,16,목감기,1
2026-08-18,17,감기약,1
2026-08-18,18,열감기,1
2026-08-18,19,추감기,1
2026-08-18,20,두통 원인,1
