date,rank,keyword,count
2026-06-23,1,기침 가슴통증,2
2026-06-23,2,우울증과불면증,2
2026-06-23,3,공황장애,2
2026-06-23,4,전립선암,2
2026-06-23,5,면역력 영양제,2
2026-06-23,6,수면제 처방,2
2026-06-23,7,유산균,2
2026-06-23,8,유산균추천,2
2026-06-23,9,자궁근종수술,2
2026-06-23,10,감기 빨리 낫는법,1
2026-06-23,11,감기 병원,1
2026-06-23,12,감기 영화,1
2026-06-23,13,감기에 좋은 음식,1
2026-06-23,14,감기,1
2026-06-23,15,감기 유행,1
2026-06-23,16,목감기,1
2026-06-23,17,감기 증상,1
2026-06-23,18,열감기,1
2026-06-23,19,추감기,1
2026-06-23,20,두통 원인,1
