date,rank,keyword,count
2026-07-14,1,기침 가슴통증,2
2026-07-14,2,우울증과불면증,2
2026-07-14,3,공황장애,2
2026-07-14,4,공황장애치료,2
2026-07-14,5,전립선암,2
2026-07-14,6,면역력 영양제,2
2026-07-14,7,유산균,2
2026-07-14,8,유산균추천,2
2026-07-14,9,감기 빨리 낫는법,1
2026-07-14,10,감기 영화,1
2026-07-14,11,감기 병원,1
2026-07-14,12,감기에 좋은 음식,1
2026-07-14,13,감기,1
2026-07-14,14,감기 유행,1
2026-07-14,15,목감기,1
2026-07-14,16,감기약,1
2026-07-14,17,감기 증상,1
2026-07-14,18,여름감기,1
2026-07-14,19,두통 원인,1
2026-07-14,20,두통 없애는법,1
