date,rank,keyword,count
2026-03-30,1,기침 가슴통증,2
2026-03-30,2,우울증과불면증,2
2026-03-30,3,당뇨 식단,2
2026-03-30,4,공황장애,2
2026-03-30,5,공황장애치료,2
2026-03-30,6,전립선암,2
2026-03-30,7,면역력 영양제,2
2026-03-30,8,유산균,2
2026-03-30,9,유산균추천,2
2026-03-30,10,사후피임약 처방,2
2026-03-30,11,감기 빨리 낫는법,1
2026-03-30,12,감기 병원,1
2026-03-30,13,감기에 좋은 음식,1
2026-03-30,14,감기,1
2026-03-30,15,감기 증상,1
2026-03-30,16,감기 수액,1
2026-03-30,17,감기약,1
2026-03-30,18,목감기,1
2026-03-30,19,코감기약,1
2026-03-30,20,추감기,1
