date,rank,keyword,count
2026-04-25,1,기침 가슴통증,2
2026-04-25,2,우울증과불면증,2
2026-04-25,3,당뇨 식단,2
2026-04-25,4,공황장애,2
2026-04-25,5,공황장애치료,2
2026-04-25,6,전립선암 생존율,2
2026-04-25,7,전립선암,2
2026-04-25,8,면역력 영양제,2
2026-04-25,9,유산균,2
2026-04-25,10,유산균추천,2
2026-04-25,11,자궁근종수술,2
2026-04-25,12,감기 빨리 낫는법,1
2026-04-25,13,감기 병원,1
2026-04-25,14,감기에 좋은 음식,1
2026-04-25,15,감기,1
2026-04-25,16,감기 증상,1
2026-04-25,17,감기 수액,1
2026-04-25,18,감기약,1
2026-04-25,19,목감기,1
2026-04-25,20,추감기,1
