date,rank,keyword,count
2026-09-13,1,기침 가슴통증,2
2026-09-13,2,우울증과불면증,2
2026-09-13,3,대장암 4기,2
2026-09-13,4,공황장애,2
2026-09-13,5,공황장애치료,2
2026-09-13,6,전립선암,2
2026-09-13,7,면역력 영양제,2
2026-09-13,8,유산균,2
2026-09-13,9,유산균추천,2
2026-09-13,10,감기 빨리 낫는법,1
2026-09-13,11,감기 병원,1
2026-09-13,12,감기에 좋은 음식,1
2026-09-13,13,감기,1
2026-09-13,14,감기 영화,1
2026-09-13,15,목감기,1
2026-09-13,16,여름감기,1
2026-09-13,17,감기약,1
2026-09-13,18,감기 유행,1
2026-09-13,19,감기 내과,1
2026-09-13,20,두통 원인,1
