date,rank,keyword,count
2026-03-07,1,기침 가슴통증,2
2026-03-07,2,우울증과불면증,2
2026-03-07,3,공황장애,2
2026-03-07,4,공황장애치료,2
2026-03-07,5,전립선암 증상,2
2026-03-07,6,전립선암,2
2026-03-07,7,유산균,2
2026-03-07,8,유산균추천,2
2026-03-07,9,감기 빨리 낫는법,1
2026-03-07,10,감기에 좋은 음식,1
2026-03-07,11,감기 병원,1
2026-03-07,12,감기 증상,1
2026-03-07,13,감기,1
2026-03-07,14,감기 수액,1
2026-03-07,15,감기약,1
2026-03-07,16,목감기,1
2026-03-07,17,감기 영화,1
2026-03-07,18,감기 내과,1
2026-03-07,19,두통 원인,1
2026-03-07,20,두통 없애는법,1
