date,rank,keyword,count
2026-05-01,1,기침 가슴통증,2
2026-05-01,2,우울증과불면증,2
2026-05-01,3,항생제 설사,2
2026-05-01,4,공황장애,2
2026-05-01,5,전립선암,2
2026-05-01,6,면역력 영양제,2
2026-05-01,7,유산균,2
2026-05-01,8,유산균추천,2
2026-05-01,9,감기 빨리 낫는법,1
2026-05-01,10,감기 병원,1
2026-05-01,11,감기에 좋은 음식,1
2026-05-01,12,감기,1
2026-05-01,13,감기 증상,1
2026-05-01,14,감기 수액,1
2026-05-01,15,감기약,1
2026-05-01,16,목감기,1
2026-05-01,17,추감기,1
2026-05-01,18,코감기약,1
2026-05-01,19,두통 원인,1
2026-05-01,20,두통 없애는법,1
