date,rank,keyword,count
2026-08-07,1,기침 가슴통증,2
2026-08-07,2,우울증과불면증,2
2026-08-07,3,공황장애,2
2026-08-07,4,공황장애치료,2
2026-08-07,5,전립선암,2
2026-08-07,6,면역력 영양제,2
2026-08-07,7,수면제 처방,2
2026-08-07,8,유산균,2
2026-08-07,9,유산균추천,2
2026-08-07,10,임신중독증,2
2026-08-07,11,감기 빨리 낫는법,1
2026-08-07,12,감기 영화,1
2026-08-07,13,감기 병원,1
2026-08-07,14,감기에 좋은 음식,1
2026-08-07,15,감기,1
2026-08-07,16,목감기,1
2026-08-07,17,여름감기,1
2026-08-07,18,무릎감기,1
2026-08-07,19,감기 유행,1
2026-08-07,20,감기약,1
