date,rank,keyword,count
2026-08-25,1,우울증과불면증,2
2026-08-25,2,공황장애,2
2026-08-25,3,전립선암,2
2026-08-25,4,면역력 영양제,2
2026-08-25,5,유산균,2
2026-08-25,6,유산균추천,2
2026-08-25,7,감기 빨리 낫는법,1
2026-08-25,8,감기 병원,1
2026-08-25,9,감기에 좋은 음식,1
2026-08-25,10,여름감기,1
2026-08-25,11,감기 영화,1
2026-08-25,12,감기,1
2026-08-25,13,목감기,1
2026-08-25,14,감기약,1
2026-08-25,15,추감기,1
2026-08-25,16,감기 유행,1
2026-08-25,17,두통 원인,1
2026-08-25,18,두통 없애는법,1
2026-08-25,19,두통 부위,1
2026-08-25,20,두통 속울렁거림,1
