date,rank,keyword,count
2026-06-09,1,기침 가슴통증,2
2026-06-09,2,우울증과불면증,2
2026-06-09,3,당뇨 식단,2
2026-06-09,4,공황장애,2
2026-06-09,5,공황장애치료,2
2026-06-09,6,전립선암 증상,2
2026-06-09,7,전립선암,2
2026-06-09,8,면역력 영양제,2
2026-06-09,9,갱년기 영양제,2
2026-06-09,10,유산균,2
2026-06-09,11,유산균추천,2
2026-06-09,12,임신중절수술,2
2026-06-09,13,사후피임약 처방,2
2026-06-09,14,감기 빨리 낫는법,1
2026-06-09,15,감기 병원,1
2026-06-09,16,감기,1
2026-06-09,17,감기 영화,1
2026-06-09,18,감기에 좋은 음식,1
2026-06-09,19,감기 유행,1
2026-06-09,20,감기 증상,1
